ID,Flow.ID,Source.IP,Source.Port,Destination.IP,Destination.Port,Protocol,Timestamp,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packets,Total.Length.of.Fwd.Packets,Total.Length.of.Bwd.Packets,Fwd.Packet.Length.Max,Fwd.Packet.Length.Min,Fwd.Packet.Length.Mean,Fwd.Packet.Length.Std,Bwd.Packet.Length.Max,Bwd.Packet.Length.Min,Bwd.Packet.Length.Mean,Bwd.Packet.Length.Std,Flow.Bytes.s,Flow.Packets.s,Flow.IAT.Mean,Flow.IAT.Std,Flow.IAT.Max,Flow.IAT.Min,Fwd.IAT.Total,Fwd.IAT.Mean,Fwd.IAT.Std,Fwd.IAT.Max,Fwd.IAT.Min,Bwd.IAT.Total,Bwd.IAT.Mean,Bwd.IAT.Std,Bwd.IAT.Max,Bwd.IAT.Min,Fwd.PSH.Flags,Bwd.PSH.Flags,Fwd.URG.Flags,Bwd.URG.Flags,Fwd.Header.Length,Bwd.Header.Length,Fwd.Packets.s,Bwd.Packets.s,Min.Packet.Length,Max.Packet.Length,Packet.Length.Mean,Packet.Length.Std,Packet.Length.Variance,FIN.Flag.Count,SYN.Flag.Count,RST.Flag.Count,PSH.Flag.Count,ACK.Flag.Count,URG.Flag.Count,CWE.Flag.Count,ECE.Flag.Count,Down.Up.Ratio,Average.Packet.Size,Avg.Fwd.Segment.Size,Avg.Bwd.Segment.Size,Fwd.Header.Length.1,Fwd.Avg.Bytes.Bulk,Fwd.Avg.Packets.Bulk,Fwd.Avg.Bulk.Rate,Bwd.Avg.Bytes.Bulk,Bwd.Avg.Packets.Bulk,Bwd.Avg.Bulk.Rate,Subflow.Fwd.Packets,Subflow.Fwd.Bytes,Subflow.Bwd.Packets,Subflow.Bwd.Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active.Mean,Active.Std,Active.Max,Active.Min,Idle.Mean,Idle.Std,Idle.Max,Idle.Min,Label
3482,172.16.255.183-10.200.7.7-53-59979-17,172.16.255.183,53,10.200.7.7,59979,17,11/05/201710:57:09,51081027,826,822,98531,31697,422,36,119.2869249395,64.0242472893,90,27,38.5608272506,8.4677836589,2549.4397362058,32.2624680197,31014.5883424408,119287.314786817,1388287,0,51081027,61916.3963636363,169168.777397814,1388777,0,51080766,62217.7417783192,167247.991970414,1388552,0,0,0,0,0,21336,20992,16.1703874904,16.0920805292,27,422,78.995755003,60.9758077639,3718.0491324545,0,0,0,0,0,0,0,0,0,79.0436893204,119.2869249395,38.5608272506,21336,0,0,0,0,0,0,826,98531,822,31697,-1,-1,825,20,0,0,0,0,0,0,0,0,BENIGN
3483,172.22.1.30-10.200.7.8-18649-3128-6,172.22.1.30,18649,10.200.7.8,3128,6,11/05/201710:38:51,353462,3,5,1950,3666,1944,0,650,1120.6408880636,2559,0,733.2,1124.6851559437,15888.5537907894,22.6332675082,50494.5714285714,131179.004957421,347976,0,4505,2252.5,1619.9816356984,3398,1107,352125,88031.25,173307.457130144,347976,0,0,0,0,0,72,112,8.4874753156,14.1457921927,0,2559,624,1001.3968993361,1002795.75,0,0,0,1,0,0,0,0,1,702,650,733.2,72,0,0,0,0,0,0,3,1950,5,3666,65535,578,2,20,0,0,0,0,0,0,0,0,BENIGN
3484,172.22.1.30-10.200.7.8-18645-3128-6,172.22.1.30,18645,10.200.7.8,3128,6,11/05/201710:38:51,390065,3,5,1949,3659,1943,0,649.6666666667,1120.0635398643,2558,0,731.8,1123.7994483003,14377.0909976542,20.5094022791,55723.5714285714,145825.362738971,386422,1,2843,1421.5,710.6423150925,1924,919,389794,97448.5,192654.589495466,386422,1,0,0,0,0,72,112,7.6910258547,12.8183764244,0,2558,623.1111111111,1000.6394760907,1001279.36111111,0,0,0,1,0,0,0,0,1,701,649.6666666667,731.8,72,0,0,0,0,0,0,3,1949,5,3659,65535,578,2,20,0,0,0,0,0,0,0,0,BENIGN
3485,172.22.1.30-10.200.7.8-18649-3128-6,172.22.1.30,18649,10.200.7.8,3128,6,11/05/201710:38:51,710,4,0,24,0,6,6,6,0,0,0,0,0,33802.8169014084,5633.8028169014,236.6666666667,69.5005995178,306,167,710,236.6666666667,69.5005995178,306,167,0,0,0,0,0,0,0,0,0,80,0,5633.8028169014,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,32768,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
3486,172.22.1.30-10.200.7.8-18645-3128-6,172.22.1.30,18645,10.200.7.8,3128,6,11/05/201710:38:51,2197,4,0,24,0,6,6,6,0,0,0,0,0,10923.9872553482,1820.664542558,732.3333333333,236.1891897046,997,543,2197,732.3333333333,236.1891897046,997,543,0,0,0,0,0,0,0,0,0,80,0,1820.664542558,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,32768,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
3487,192.168.110.5-10.200.7.7-61712-3128-6,192.168.110.5,61712,10.200.7.7,3128,6,11/05/201710:38:23,288545,6,9,5362,8596,2675,0,893.6666666667,1379.817475852,3281,0,955.1111111111,1385.2807878229,48373.7371987038,51.9849590185,20610.3571428571,76465.5561218022,286280,0,1772,354.4,500.4590892371,1086,0,288172,36021.5,101121.438378389,286280,0,0,0,0,0,144,204,20.7939836074,31.1909754111,0,3281,872.375,1308.8638775671,1713124.65,0,0,0,1,0,0,0,0,1,930.5333333333,893.6666666667,955.1111111111,144,0,0,0,0,0,0,6,5362,9,8596,8192,624,4,20,0,0,0,0,0,0,0,0,BENIGN
3488,192.168.110.5-10.200.7.7-61722-3128-6,192.168.110.5,61722,10.200.7.7,3128,6,11/05/201710:38:58,253669,4,9,12,8668,6,0,3,3.4641016151,3281,0,963.1111111111,1385.7152886185,34217.8192841853,51.2478860247,21139.0833333333,72506.859503032,251375,1,682,227.3333333333,380.8179792674,667,1,253341,31667.625,88777.6602271693,251375,1,0,0,0,0,104,204,15.7685803153,35.4793057094,0,3281,620,1187.3815406502,1409874.92307692,0,0,0,1,0,0,0,0,2,667.6923076923,3,963.1111111111,104,0,0,0,0,0,0,4,12,9,8668,8192,627,2,20,0,0,0,0,0,0,0,0,BENIGN
3489,10.200.1.118-10.200.7.8-0-0-0,10.200.1.118,0,10.200.7.8,0,0,11/05/201710:58:15,411,4,4,0,0,0,0,0,0,0,0,0,0,0,19464.7201946472,58.7142857143,119.4957660139,326,0,41,13.6666666667,23.6713610368,41,0,44,14.6666666667,24.5424801789,43,0,0,0,0,0,0,0,9732.3600973236,9732.3600973236,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,4,0,-1,-1,0,0,0,0,0,0,0,0,0,0,BENIGN
3490,10.200.1.118-10.200.7.4-0-0-0,10.200.1.118,0,10.200.7.4,0,0,11/05/201710:58:15,277,3,3,0,0,0,0,0,0,0,0,0,0,0,21660.6498194946,55.4,79.7389490776,193,0,41,20.5,28.9913780286,41,0,43,21.5,30.405591591,43,0,0,0,0,0,0,0,10830.3249097473,10830.3249097473,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,-1,-1,0,0,0,0,0,0,0,0,0,0,BENIGN
3491,10.200.1.118-10.200.7.199-0-0-0,10.200.1.118,0,10.200.7.199,0,0,11/05/201710:58:16,133,3,3,0,0,0,0,0,0,0,0,0,0,0,45112.7819548872,26.6,31.0692774296,79,0,25,12.5,2.1213203436,14,11,29,14.5,20.5060966544,29,0,0,0,0,0,0,0,22556.3909774436,22556.3909774436,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,-1,-1,0,0,0,0,0,0,0,0,0,0,BENIGN
3492,10.200.1.118-10.200.7.218-0-0-0,10.200.1.118,0,10.200.7.218,0,0,11/05/201710:58:16,424,3,4,0,0,0,0,0,0,0,0,0,0,0,16509.4339622641,70.6666666667,150.9697541452,378,0,26,13,18.3847763109,26,0,20,6.6666666667,10.6926766216,19,0,0,0,0,0,0,0,7075.4716981132,9433.9622641509,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,4,0,-1,-1,0,0,0,0,0,0,0,0,0,0,BENIGN
3493,10.200.1.118-10.200.7.194-0-0-0,10.200.1.118,0,10.200.7.194,0,0,11/05/201710:58:17,244,3,1,0,0,0,0,0,0,0,0,0,0,0,16393.4426229508,81.3333333333,116.6633332857,215,0,29,14.5,20.5060966544,29,0,0,0,0,0,0,0,0,0,0,0,0,12295.0819672131,4098.3606557377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,BENIGN
3494,10.200.1.118-10.200.7.5-0-0-0,10.200.1.118,0,10.200.7.5,0,0,11/05/201710:58:51,195,2,3,0,0,0,0,0,0,0,0,0,0,0,25641.0256410256,48.75,47.5070170256,114,0,40,40,0,40,40,41,20.5,28.9913780286,41,0,0,0,0,0,0,0,10256.4102564103,15384.6153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,3,0,-1,-1,0,0,0,0,0,0,0,0,0,0,BENIGN
3495,10.200.1.118-10.200.7.7-0-0-0,10.200.1.118,0,10.200.7.7,0,0,11/05/201710:59:15,950,4,4,0,0,0,0,0,0,0,0,0,0,0,8421.052631579,135.7142857143,271.7932512565,743,0,129,43,65.1076032426,118,1,78,26,45.0333209968,78,0,0,0,0,0,0,0,4210.5263157895,4210.5263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,4,0,-1,-1,0,0,0,0,0,0,0,0,0,0,BENIGN
3496,10.200.1.118-10.200.7.217-0-0-0,10.200.1.118,0,10.200.7.217,0,0,11/05/201711:02:29,280,4,4,0,0,0,0,0,0,0,0,0,0,0,28571.4285714286,40,77.1362431027,213,0,40,13.3333333333,11.5902257671,24,1,27,9,15.5884572681,27,0,0,0,0,0,0,0,14285.7142857143,14285.7142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,4,0,-1,-1,0,0,0,0,0,0,0,0,0,0,BENIGN
3497,10.200.1.118-10.200.7.4-0-0-0,10.200.1.118,0,10.200.7.4,0,0,11/05/201711:03:15,137,3,5,0,0,0,0,0,0,0,0,0,0,0,58394.1605839416,19.5714285714,42.2644734297,114,0,21,10.5,13.4350288425,20,1,2,0.5,0.5773502692,1,0,0,0,0,0,0,0,21897.8102189781,36496.3503649635,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,5,0,-1,-1,0,0,0,0,0,0,0,0,0,0,BENIGN
3498,10.200.1.118-10.200.7.199-0-0-0,10.200.1.118,0,10.200.7.199,0,0,11/05/201711:03:16,186,3,5,0,0,0,0,0,0,0,0,0,0,0,43010.752688172,26.5714285714,46.582747675,128,0,1,0.5,0.7071067812,1,0,57,14.25,15.9661099416,30,0,0,0,0,0,0,0,16129.0322580645,26881.7204301075,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,5,0,-1,-1,0,0,0,0,0,0,0,0,0,0,BENIGN
3499,10.200.1.118-10.200.7.5-0-0-0,10.200.1.118,0,10.200.7.5,0,0,11/05/201711:03:51,126,3,3,0,0,0,0,0,0,0,0,0,0,0,47619.0476190476,25.2,44.4038286638,104,0,14,7,9.8994949366,14,0,8,4,4.2426406871,7,1,0,0,0,0,0,0,23809.5238095238,23809.5238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,-1,-1,0,0,0,0,0,0,0,0,0,0,BENIGN
3500,10.200.1.118-10.200.7.195-0-0-0,10.200.1.118,0,10.200.7.195,0,0,11/05/201711:00:35,306,3,5,0,0,0,0,0,0,0,0,0,0,0,26143.7908496732,43.7142857143,68.473143849,189,0,1,0.5,0.7071067812,1,0,116,29,28.4136117615,64,0,0,0,0,0,0,0,9803.9215686275,16339.8692810458,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,5,0,-1,-1,0,0,0,0,0,0,0,0,0,0,BENIGN
3501,10.200.1.118-10.200.7.196-0-0-0,10.200.1.118,0,10.200.7.196,0,0,11/05/201711:02:52,203,3,3,0,0,0,0,0,0,0,0,0,0,0,29556.6502463054,40.6,34.8898265974,95,1,96,48,66.4680374315,95,1,73,36.5,16.2634559673,48,25,0,0,0,0,0,0,14778.3251231527,14778.3251231527,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,-1,-1,0,0,0,0,0,0,0,0,0,0,BENIGN
3502,10.200.1.118-10.200.7.194-0-0-0,10.200.1.118,0,10.200.7.194,0,0,11/05/201711:03:17,174,3,5,0,0,0,0,0,0,0,0,0,0,0,45977.0114942529,24.8571428571,31.9031271792,90,0,37,18.5,24.7487373415,36,1,47,11.75,12.6852933221,29,0,0,0,0,0,0,0,17241.3793103448,28735.632183908,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,5,0,-1,-1,0,0,0,0,0,0,0,0,0,0,BENIGN
3503,10.200.1.118-10.200.7.7-0-0-0,10.200.1.118,0,10.200.7.7,0,0,11/05/201711:04:15,237,4,4,0,0,0,0,0,0,0,0,0,0,0,33755.2742616034,33.8571428571,60.4026174141,165,0,43,14.3333333333,24.8260615752,43,0,29,9.6666666667,16.7431578065,29,0,0,0,0,0,0,0,16877.6371308017,16877.6371308017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,4,0,-1,-1,0,0,0,0,0,0,0,0,0,0,BENIGN
3504,10.200.1.118-10.200.7.8-0-0-0,10.200.1.118,0,10.200.7.8,0,0,11/05/201711:03:15,357,4,4,0,0,0,0,0,0,0,0,0,0,0,22408.9635854342,51,110.9894889918,301,0,30,10,16.4620776332,29,0,26,8.6666666667,15.0111069989,26,0,0,0,0,0,0,0,11204.4817927171,11204.4817927171,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,4,0,-1,-1,0,0,0,0,0,0,0,0,0,0,BENIGN
3505,10.200.1.118-10.200.7.9-0-0-0,10.200.1.118,0,10.200.7.9,0,0,11/05/201711:02:27,117,3,5,0,0,0,0,0,0,0,0,0,0,0,68376.0683760684,16.7142857143,21.3363093162,50,0,35,17.5,24.7487373415,35,0,51,12.75,24.8378072033,50,0,0,0,0,0,0,0,25641.0256410256,42735.0427350427,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,5,0,-1,-1,0,0,0,0,0,0,0,0,0,0,BENIGN
3506,10.200.1.118-10.200.7.218-0-0-0,10.200.1.118,0,10.200.7.218,0,0,11/05/201711:03:16,216,4,4,0,0,0,0,0,0,0,0,0,0,0,37037.037037037,30.8571428571,78.1140801892,208,1,4,1.3333333333,0.5773502692,2,1,4,1.3333333333,0.5773502692,2,1,0,0,0,0,0,0,18518.5185185185,18518.5185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,4,0,-1,-1,0,0,0,0,0,0,0,0,0,0,BENIGN
3507,10.200.1.118-10.200.7.6-0-0-0,10.200.1.118,0,10.200.7.6,0,0,11/05/201711:05:35,173,3,5,0,0,0,0,0,0,0,0,0,0,0,46242.774566474,24.7142857143,31.7947285238,68,0,69,34.5,47.3761543395,68,1,37,9.25,17.1731379388,35,0,0,0,0,0,0,0,17341.0404624277,28901.7341040462,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,5,0,-1,-1,0,0,0,0,0,0,0,0,0,0,BENIGN
3508,10.200.1.118-10.200.7.195-0-0-0,10.200.1.118,0,10.200.7.195,0,0,11/05/201711:05:35,79,3,5,0,0,0,0,0,0,0,0,0,0,0,101265.82278481,11.2857142857,20.782318492,58,1,6,3,1.4142135624,4,2,15,3.75,3.7749172176,9,1,0,0,0,0,0,0,37974.6835443038,63291.1392405063,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,5,0,-1,-1,0,0,0,0,0,0,0,0,0,0,BENIGN
3509,157.55.56.144-10.200.7.199-443-52585-6,10.200.7.199,52585,157.55.56.144,443,6,11/05/201710:58:45,216,1,1,0,0,0,0,0,0,0,0,0,0,0,9259.2592592593,216,0,216,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4629.6296296296,4629.6296296296,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,649,126,0,32,0,0,0,0,0,0,0,0,BENIGN
3510,172.16.255.183-10.200.7.5-53-54944-17,10.200.7.5,54944,172.16.255.183,53,17,11/05/201710:58:01,119838033,1015,531,39420,67021,91,27,38.8374384236,6.9777172349,326,43,126.2165725047,59.3326422959,888.2071687542,12.9007457924,77565.0699029128,275201.220299237,3311321,0,119837787,118183.221893491,341983.419606891,3407931,0,119837866,226109.181132075,454189.381035563,3311540,1,0,0,0,0,25316,13760,8.4697651872,4.4309806053,27,326,68.8274078862,54.4171333046,2961.2243970929,0,0,0,0,0,0,0,0,0,68.871927555,38.8374384236,126.2165725047,25316,0,0,0,0,0,0,1015,39420,531,67021,-1,-1,1014,20,0,0,0,0,0,0,0,0,BENIGN
3511,172.16.255.183-10.200.7.5-53-54944-17,10.200.7.5,54944,172.16.255.183,53,17,11/05/201711:00:02,119087806,1186,699,45641,87743,63,24,38.4831365936,6.7680162898,378,44,125.5264663805,57.502214488,1120.0475051157,15.828656714,63210.0881104035,216167.393111729,2770855,0,119087393,100495.690295359,270979.701027086,2771003,0,119087658,170612.690544413,338647.747425578,2771320,0,0,0,0,0,30740,18376,9.9590381235,5.8696185905,24,378,70.7460233298,54.9661933486,3021.2824112334,0,0,0,0,0,0,0,0,0,70.7835543767,38.4831365936,125.5264663805,30740,0,0,0,0,0,0,1186,45641,699,87743,-1,-1,1185,20,0,0,0,0,0,0,0,0,BENIGN
3512,172.16.255.183-10.200.7.5-53-54944-17,10.200.7.5,54944,172.16.255.183,53,17,11/05/201711:02:02,119761759,1134,591,44945,76707,59,24,39.6340388007,7.2970708376,416,40,129.7918781726,59.8112483188,1015.7833436632,14.4035960594,69467.377610209,272916.998104563,4730046,0,119761684,105703.163283318,336476.125768531,4791517,0,119761128,202984.962711864,450639.092395264,4730144,0,0,0,0,0,29056,15368,9.4687988008,4.9347972586,24,416,70.5005793743,55.5891528332,3090.1539127076,0,0,0,0,0,0,0,0,0,70.5414492754,39.6340388007,129.7918781726,29056,0,0,0,0,0,0,1134,44945,591,76707,-1,-1,1133,20,0,0,0,0,0,0,0,0,BENIGN
3513,172.16.255.183-10.200.7.5-53-54944-17,10.200.7.5,54944,172.16.255.183,53,17,11/05/201711:04:03,18697440,382,184,14441,22213,52,26,37.8036649215,5.6948369279,274,42,120.722826087,54.0485950203,1960.3753241085,30.2715238022,33092.814159292,186979.628596991,4010972,0,18697335,49074.3700787402,228432.137487314,4011196,0,18635790,101834.918032787,322272.84673326,4011032,135,0,0,0,0,9396,4708,20.4306044036,9.8409193986,26,274,64.7319223986,49.7525547084,2475.3167000081,0,0,0,0,0,0,0,0,0,64.8462897527,37.8036649215,120.722826087,9396,0,0,0,0,0,0,382,14441,184,22213,-1,-1,381,20,0,0,0,0,0,0,0,0,BENIGN
3514,172.16.255.183-10.200.7.5-53-54944-17,10.200.7.5,54944,172.16.255.183,53,17,11/05/201711:04:23,119853782,1010,639,39205,85804,71,28,38.8168316832,7.4952984181,460,45,134.2785602504,60.0413182743,1043.0125600876,13.7584310856,72726.8094660194,263151.60688205,3366370,0,119853782,118784.719524281,334076.028162986,3366657,0,118740111,186113.026645768,404582.754944057,3367750,1,0,0,0,0,25364,16476,8.4269347462,5.3314963394,28,460,75.7836363636,59.9425829892,3593.1132554165,0,0,0,0,0,0,0,0,0,75.8295936931,38.8168316832,134.2785602504,25364,0,0,0,0,0,0,1010,39205,639,85804,-1,-1,1009,20,0,0,0,0,0,0,0,0,BENIGN
3515,172.16.255.183-10.200.7.5-53-54944-17,10.200.7.5,54944,172.16.255.183,53,17,11/05/201711:06:23,52470983,513,226,20864,29300,90,28,40.6705653021,10.2900632378,326,46,129.6460176991,61.4950650745,956.0331659881,14.0839747561,71098.8929539296,265439.540476244,3489660,0,52470767,102481.966796875,318218.318660538,3489883,0,52458799,233150.217777778,447421.200394302,3490503,1,0,0,0,0,12676,5776,9.7768322732,4.3071424829,28,326,67.8459459459,53.9100694278,2906.2955857075,0,0,0,0,0,0,0,0,0,67.9377537212,40.6705653021,129.6460176991,12676,0,0,0,0,0,0,513,20864,226,29300,-1,-1,512,20,0,0,0,0,0,0,0,0,BENIGN
3516,172.16.255.183-10.200.7.6-53-57429-17,10.200.7.6,57429,172.16.255.183,53,17,11/05/201710:58:01,119849634,1508,839,59820,108266,90,28,39.6684350133,9.2400780735,416,47,129.041716329,58.9682324161,1402.4740367584,19.5828716507,51086.8005115089,212431.066721757,5292329,0,119849442,79528.4950232249,267344.467399066,5292407,0,119849086,143018.002386635,350898.816930638,5292732,1,0,0,0,0,37664,21704,12.5824330844,7.0004385662,28,416,71.6009369676,55.9612558389,3131.6621550655,0,0,0,0,0,0,0,0,0,71.6314443971,39.6684350133,129.041716329,37664,0,0,0,0,0,0,1508,59820,839,108266,-1,-1,1507,20,74671908,0,74671908,74671908,5292329,0,5292329,5292329,BENIGN
3517,172.16.255.183-10.200.7.6-53-57429-17,10.200.7.6,57429,172.16.255.183,53,17,11/05/201711:00:01,119900235,1068,561,42725,74292,90,28,40.0046816479,8.8224694284,349,44,132.4278074866,60.4679272455,975.9530496333,13.5862953063,73648.792997543,256216.431768654,2655569,0,119899715,112370.866916588,316188.726862256,2655751,0,119900161,214107.430357143,411880.887225041,2655899,0,0,0,0,0,27920,14584,8.9074053942,4.6788899121,28,349,71.8165644172,56.895120428,3237.054728521,0,0,0,0,0,0,0,0,0,71.860650706,40.0046816479,132.4278074866,27920,0,0,0,0,0,0,1068,42725,561,74292,-1,-1,1067,20,0,0,0,0,0,0,0,0,BENIGN
3518,172.16.255.183-10.200.7.6-53-57429-17,10.200.7.6,57429,172.16.255.183,53,17,11/05/201711:02:01,119928490,934,602,37060,80035,56,28,39.6788008565,6.8624239166,362,45,132.9485049834,59.9182388524,976.3735039105,12.8076322815,78129.3094462542,269145.505622869,3828919,0,119928347,128540.564844587,341321.793866825,3899967,0,119928388,199548.06655574,420258.959291418,3829509,1,0,0,0,0,23384,15596,7.787974317,5.0196579645,28,362,76.2075471698,59.2251661677,3507.6203075865,0,0,0,0,0,0,0,0,0,76.2571614583,39.6788008565,132.9485049834,23384,0,0,0,0,0,0,934,37060,602,80035,-1,-1,933,20,0,0,0,0,0,0,0,0,BENIGN
3519,172.16.255.183-10.200.7.6-53-57429-17,10.200.7.6,57429,172.16.255.183,53,17,11/05/201711:04:02,19417650,305,185,11489,22868,66,27,37.668852459,8.7913597869,416,45,123.6108108108,53.2020338355,1769.3696199077,25.2347735179,39708.8957055215,147965.719337047,1560308,0,19417478,63873.2828947369,190472.101580244,1572737,0,19417460,105529.673913043,239496.620809254,1560660,234,0,0,0,0,7820,4672,15.7073590265,9.5274144915,27,416,70.032586558,53.3855724341,2850.0193441124,0,0,0,0,0,0,0,0,0,70.1755102041,37.668852459,123.6108108108,7820,0,0,0,0,0,0,305,11489,185,22868,-1,-1,304,20,0,0,0,0,0,0,0,0,BENIGN
3520,172.16.255.183-10.200.7.6-53-57429-17,10.200.7.6,57429,172.16.255.183,53,17,11/05/201711:04:22,117818286,925,480,36487,65792,56,24,39.4454054054,7.0382760714,460,42,137.0666666667,66.578502594,868.1080286637,11.9251437761,83916.158119658,288825.221820387,2605508,0,117818115,127508.782467533,354246.651397075,2669461,0,117739475,245802.661795407,464726.519071589,2739948,1,0,0,0,0,23700,12352,7.8510733045,4.0740704715,24,460,72.7688477952,60.7317529706,3688.345818885,0,0,0,0,0,0,0,0,0,72.8206405694,39.4454054054,137.0666666667,23700,0,0,0,0,0,0,925,36487,480,65792,-1,-1,924,20,0,0,0,0,0,0,0,0,BENIGN
3521,172.16.255.183-10.200.7.6-53-57429-17,10.200.7.6,57429,172.16.255.183,53,17,11/05/201711:06:23,52400975,452,303,17990,38709,71,28,39.8008849558,7.5294071883,310,48,127.7524752475,56.8869110413,1082.0218516926,14.4081288564,69497.3143236075,270590.024303707,3187789,0,52400842,116188.119733925,344503.132720952,3188097,0,52400640,173512.052980132,414906.350654881,3188252,0,0,0,0,0,11296,7888,8.6257936994,5.7823351569,28,310,75.0476190476,56.4693233923,3188.7844843898,0,0,0,0,0,0,0,0,0,75.1470198675,39.8008849558,127.7524752475,11296,0,0,0,0,0,0,452,17990,303,38709,-1,-1,451,20,0,0,0,0,0,0,0,0,BENIGN
3522,172.16.255.183-10.200.7.7-53-59979-17,10.200.7.7,59979,172.16.255.183,53,17,11/05/201710:58:01,119999990,1857,1859,70258,213525,90,28,37.8341410878,6.4370675054,466,44,114.8601398601,59.4008370168,2364.8585304049,30.9666692472,32301.4777927323,121551.272403046,1075710,0,119999862,64655.0980603448,170986.830566577,1151249,0,119999439,64585.2739504844,171396.02410975,1075782,0,0,0,0,0,47368,47428,15.4750012896,15.4916679576,28,466,76.3570083401,57.1717975714,3268.6144375492,0,0,0,0,0,0,0,0,1,76.3775565124,37.8341410878,114.8601398601,47368,0,0,0,0,0,0,1857,70258,1859,213525,-1,-1,1856,20,0,0,0,0,0,0,0,0,BENIGN
3523,172.16.255.183-10.200.7.7-53-59979-17,10.200.7.7,59979,172.16.255.183,53,17,11/05/201711:00:01,119816733,2712,2710,100858,298095,67,22,37.1895280236,5.2264325002,466,44,109.9981549816,58.3330611947,3329.6935245263,45.2524439971,22102.3303818484,78598.9763701564,1174722,0,119722920,44161.9033566951,111845.265173188,1498243,0,119482682,44105.8257659653,113102.533417025,1187620,0,0,0,0,0,69752,70988,22.6345680782,22.6178759189,22,466,73.5764337083,55.1283537482,3039.1353869841,0,0,0,0,0,0,0,0,0,73.5900036887,37.1895280236,109.9981549816,69752,0,0,0,0,0,0,2712,100858,2710,298095,-1,-1,2711,20,0,0,0,0,0,0,0,0,BENIGN
3524,172.16.255.183-10.200.7.7-53-59979-17,10.200.7.7,59979,172.16.255.183,53,17,11/05/201711:02:01,119999921,2760,2737,102413,284669,58,25,37.1061594203,5.1469840168,493,44,104.0076726343,56.8823515231,3225.6854569096,45.8083634905,21834.0467612809,75963.0494614518,904723,0,119999921,43493.9909387459,106127.659923441,988122,0,119987712,43855.1578947367,109564.182489089,905952,0,0,0,0,0,69652,70692,23.0000151417,22.8083483488,25,493,70.4106947981,52.3725940076,2742.8886030828,0,0,0,0,0,0,0,0,0,70.4235037293,37.1061594203,104.0076726343,69652,0,0,0,0,0,0,2760,102413,2737,284669,-1,-1,2759,20,0,0,0,0,0,0,0,0,BENIGN
